open,high,low,close,volume,timestamp,close_time,quote_volume,trades,taker_base,taker_quote,ignore
45594.22038106905,45594.22038106905,45384.20570166585,45447.042737710115,2404.1677639819286,2025-01-01 00:00:00,2025-01-01 00:14:00,109262315.11831167,533,1442.500658389157,65557389.070987,0
47068.051633952244,47068.051633952244,46700.753209807,46831.43224349508,7372.653200164409,2025-01-01 00:15:00,2025-01-01 00:29:00,345271908.7982867,173,4423.5919200986455,207163145.278972,0
46284.308831255075,46643.506127394605,46140.09935703764,46391.80274221612,3738.1801866358396,2025-01-01 00:30:00,2025-01-01 00:44:00,173420917.8332705,173,2242.9081119815037,104052550.69996229,0
46178.215142194706,47160.54389037783,44759.09818876762,45959.82103957272,3621.0622617823774,2025-01-01 00:45:00,2025-01-01 00:59:00,166423373.52466848,724,2172.6373570694263,99854024.1148011,0
44824.57694470969,45170.51656482852,44824.57694470969,45029.01408915939,5104.629857953323,2025-01-01 01:00:00,2025-01-01 01:14:00,229856449.79372388,763,3062.777914771994,137913869.87623432,0
43888.119582351246,44032.787813485935,43481.904736752345,43757.34627511914,5628.109945722505,2025-01-01 01:15:00,2025-01-01 01:29:00,246271155.7694216,362,3376.8659674335026,147762693.46165296,0
43032.11191363335,43329.202415047555,43032.11191363335,43281.19379403387,1585.4643368675156,2025-01-01 01:30:00,2025-01-01 01:44:00,68620789.21749234,185,951.2786021205093,41172473.530495405,0
43813.28335595277,43868.46064364566,43344.95873601025,43606.709689827956,1879.0490260574547,2025-01-01 01:45:00,2025-01-01 01:59:00,81939145.3722414,157,1127.429415634473,49163487.22334483,0
43079.381803653334,43880.2931057118,42284.2854149986,43082.289260355195,1309.4966900369654,2025-01-01 02:00:00,2025-01-01 02:14:00,56416115.18565023,760,785.6980140221792,33849669.111390136,0
42253.40107134423,42268.06656295325,42074.54206468343,42171.30431381834,6962.700559185838,2025-01-01 02:15:00,2025-01-01 02:29:00,293626164.1274191,825,4177.620335511502,176175698.47645146,0
42066.6569697466,43177.765205339434,41518.00745237702,42347.88632885823,9726.261649881028,2025-01-01 02:30:00,2025-01-01 02:44:00,411886622.75389487,516,5835.756989928616,247131973.6523369,0
42702.52508632974,42702.52508632974,42422.13009702468,42515.08436154164,9296.868115208052,2025-01-01 02:45:00,2025-01-01 02:59:00,395257132.2161969,911,5578.120869124831,237154279.32971814,0
42103.68315025455,42544.977318927755,42103.68315025455,42417.25738936077,8458.637582367364,2025-01-01 03:00:00,2025-01-01 03:14:00,358792207.4945968,380,5075.182549420419,215275324.49675807,0
41623.05594875045,42370.13839572716,41244.123445244426,41807.13092048579,5884.264748424236,2025-01-01 03:15:00,2025-01-01 03:29:00,246004226.70817143,706,3530.5588490545415,147602536.02490285,0
41936.274757935484,42240.73232619819,41916.65713173473,42078.69472896646,1049.6990541124217,2025-01-01 03:30:00,2025-01-01 03:44:00,44169966.05528144,307,629.819432467453,26501979.63316886,0
42783.158549942105,42842.04427410868,42346.144409378954,42594.09434174382,7561.0645123688855,2025-01-01 03:45:00,2025-01-01 03:59:00,322056695.1638515,983,4536.638707421331,193234017.0983109,0
41949.22506462635,42009.35644226925,41750.36102986738,41879.858736068316,3978.0822236738427,2025-01-01 04:00:00,2025-01-01 04:14:00,166601521.56792507,242,2386.8493342043057,99960912.94075504,0
42610.06903340801,42773.56860602027,42610.06903340801,42697.68111164716,3926.6498982407234,2025-01-01 04:15:00,2025-01-01 04:29:00,167658845.19216418,512,2355.989938944434,100595307.11529851,0
43376.68146984613,43980.8087039157,42803.8010872884,43392.30489560205,2076.3482134447154,2025-01-01 04:30:00,2025-01-01 04:44:00,90097534.74723169,694,1245.8089280668291,54058520.848339014,0
44440.11784073453,44694.709441225044,43833.36357365358,44264.03650743931,6051.494778125466,2025-01-01 04:45:00,2025-01-01 04:59:00,267863585.78352398,151,3630.8968668752796,160718151.47011438,0
43653.801253009486,44925.29175040094,43541.10784165674,44233.199796028835,1228.7721406968567,2025-01-01 05:00:00,2025-01-01 05:14:00,54352523.60323812,116,737.263284418114,32611514.16194287,0
45195.58795860096,45599.117083438876,44323.341785854114,44961.22943464649,5577.136220482325,2025-01-01 05:15:00,2025-01-01 05:29:00,250754901.19738302,829,3346.281732289395,150452940.7184298,0
45095.463501162536,45095.463501162536,44604.815972356715,44764.67625887368,3059.183489424602,2025-01-01 05:30:00,2025-01-01 05:44:00,136943358.52058384,839,1835.5100936547612,82166015.1123503,0
44207.137771219925,44395.68392349832,44207.137771219925,44301.6928221645,2450.9915852860395,2025-01-01 05:45:00,2025-01-01 05:59:00,108583076.32105212,903,1470.5949511716237,65149845.79263127,0
44994.32561284956,45262.135347809635,44965.51095935501,45113.82315358232,9033.0309864098,2025-01-01 06:00:00,2025-01-01 06:14:00,407514562.461721,518,5419.818591845879,244508737.4770326,0
45618.05529424166,46203.316398957795,44952.78042421867,45578.04841158823,9064.82169931144,2025-01-01 06:15:00,2025-01-01 06:29:00,413156882.2536323,523,5438.893019586864,247894129.35217938,0
44851.15069332516,45086.504867234085,44792.00700590044,44939.255936567264,8362.132893302438,2025-01-01 06:30:00,2025-01-01 06:44:00,375788030.267706,300,5017.279735981462,225472818.16062358,0
43700.43537235115,44783.391538215525,42466.746764534895,43625.06915137521,2998.970294236572,2025-01-01 06:45:00,2025-01-01 06:59:00,130830286.46899052,517,1799.3821765419432,78498171.88139431,0
43292.31552866617,43674.86059033349,42979.65113996631,43327.2558651499,5669.115595690295,2025-01-01 07:00:00,2025-01-01 07:14:00,245627221.9435851,541,3401.469357414177,147376333.16615105,0
43985.23803785991,44090.53734391562,43266.70888565811,43678.62311478686,9746.038744488646,2025-01-01 07:15:00,2025-01-01 07:29:00,425693553.18263006,601,5847.623246693187,255416131.90957803,0
42016.377678071185,42016.377678071185,41992.59139504689,42003.728211228845,1463.3087612499041,2025-01-01 07:30:00,2025-01-01 07:44:00,61464423.496650934,181,877.9852567499424,36878654.09799056,0
44017.234062956435,44284.88346988759,43863.74976103224,44074.31661545991,3156.057016002752,2025-01-01 07:45:00,2025-01-01 07:59:00,139101056.17974892,739,1893.634209601651,83460633.70784935,0
44296.78385036772,44559.85056541111,43530.35962561569,44045.1050955134,3138.737895931597,2025-01-01 08:00:00,2025-01-01 08:14:00,138246040.49357778,179,1883.2427375589582,82947624.29614666,0
