open,high,low,close,volume,timestamp,close_time,quote_volume,trades,taker_base,taker_quote,ignore
3039.61469207127,3039.61469207127,3025.6137134443898,3029.802849180674,2404.1677639819286,2025-01-01 00:00:00,2025-01-01 00:14:00,7284154.3412207775,533,1442.500658389157,4370492.604732466,0
3137.8701089301494,3137.8701089301494,3113.3835473204667,3122.095482899672,7372.653200164409,2025-01-01 00:15:00,2025-01-01 00:29:00,23018127.253219113,173,4423.5919200986455,13810876.351931468,0
3085.6205887503384,3109.5670751596404,3076.0066238025092,3092.7868494810746,3738.1801866358396,2025-01-01 00:30:00,2025-01-01 00:44:00,11561394.522218034,173,2242.9081119815037,6936836.71333082,0
3078.547676146314,3144.0362593585223,2983.939879251175,3063.9880693048485,3621.0622617823774,2025-01-01 00:45:00,2025-01-01 00:59:00,11094891.568311235,724,2172.6373570694263,6656934.94098674,0
2988.305129647313,3011.3677709885683,2988.305129647313,3001.9342726106265,5104.629857953323,2025-01-01 01:00:00,2025-01-01 01:14:00,15323763.319581594,763,3062.777914771994,9194257.991748957,0
2925.8746388234167,2935.5191875657297,2898.7936491168234,2917.1564183412765,5628.109945722505,2025-01-01 01:15:00,2025-01-01 01:29:00,16418077.051294778,362,3376.8659674335026,9850846.230776867,0
2868.807460908891,2888.6134943365046,2868.807460908891,2885.4129196022586,1585.4643368675156,2025-01-01 01:30:00,2025-01-01 01:44:00,4574719.281166157,185,951.2786021205093,2744831.568699694,0
2920.8855570635187,2924.564042909711,2889.663915734018,2907.1139793218645,1879.0490260574547,2025-01-01 01:45:00,2025-01-01 01:59:00,5462609.691482761,157,1127.429415634473,3277565.8148896564,0
2871.9587869102234,2925.3528737141205,2818.9523609999073,2872.1526173570137,1309.4966900369654,2025-01-01 02:00:00,2025-01-01 02:14:00,3761074.3457100163,760,785.6980140221792,2256644.6074260096,0
2816.893404756283,2817.871104196884,2804.969470978896,2811.42028758789,6962.700559185838,2025-01-01 02:15:00,2025-01-01 02:29:00,19575077.60849461,825,4177.620335511502,11745046.565096766,0
2804.4437979831073,2878.517680355963,2767.8671634918023,2823.1924219238826,9726.261649881028,2025-01-01 02:30:00,2025-01-01 02:44:00,27459108.183592997,516,5835.756989928616,16475464.910155797,0
